Код ТЕРСОН-МО;Наименование территории;Субъект РФ;Численность населения, в среднем за 2015-2022 гг.;Города федерального значения;Административные центры регионов;Прочие городские округа;Муниципальные округа;Муниципальные районы;Эксклавы;Северный Кавказ;Дальний Восток;Арктическая зона;Крайний Север;Приграничные территории;Коэффициент миграционной подвижности, ‰, 2015-2022 гг.;Коэффициент миграционного прироста, ‰, 2015-2022 гг.;Доля миграционного оборота внутри региона, %, 2015-2022 гг.;Доля миграционного оборота между регионами, %, 2015-2022 гг.;Доля миграционного оборота между странами, %, 2015-2022 гг.;Доля женщин среди мигрантов, %, 2015-2022 гг.;Средний возраст мигранта, лет, 2015-2022 гг.;Доля населения 65+ среди мигрантов, %, 2015-2022 гг.;Тип по приросту (убыли), 2015-2022 гг.;Крупнейшее направление миграции, webcensus.ru;Доля Москвы в потоках в Москву и СПб, %, webcensus.ru;Доля Москвы и СПб в исходящих потоках, %, webcensus.ru;Виртуальный миграционный прирост на 100 пользователей, webcensus.ru;Крупнейшее направление миграции, VK.com, 2022 г.;Доля Москвы в потоках в Москву и СПб, %, VK.com, 2022 г.;Расстояние до административного центра, км;Отношение зарплаты к медианной (без МСП), %, 2015-2022 гг.;Масштаб локальной экономики (без МСП), %, 2015-2022 гг.
1865100000;Среднеахтубинский муниципальный район;Волгоградская область;60263;0;0;0;0;1;0;0;0;0;0;0;58.4;3.3;60.7;28.3;10.9;51.4;34.7;7.5;тип 3   + - +;столица своего региона;81.6;5.6;-19.5;столица своего региона;70.0;50;98;1.7
1865200000;Старополтавский муниципальный район;Волгоградская область;17954;0;0;0;0;1;0;0;0;0;0;1;65.9;-11.8;49.2;47.3;3.4;53.1;28.8;4.6;тип 4   - - +;столица своего региона;76.7;4.6;-28.8;столица своего региона;75.0;235;87;0.1
1865300000;Суровикинский муниципальный район;Волгоградская область;33849;0;0;0;0;1;0;0;0;0;0;0;46.9;-4.1;54.5;38.2;7.3;51.3;31.7;5.7;тип 4   - - +;столица своего региона;76.9;8.2;-14.8;столица своего региона;61.5;114;83;0.3
1865400000;Урюпинский муниципальный район;Волгоградская область;25505;0;0;0;0;1;0;0;0;0;0;0;53.2;-6.4;56.4;41.9;1.7;52.3;31.8;6.8;тип 4   - - +;не столица в своем регионе;66.7;7.9;-66.1;столица своего региона;50.0;313;97;0.6
1865600000;Фроловский муниципальный район;Волгоградская область;14063;0;0;0;0;1;0;0;0;0;0;0;59.4;-5.3;67.1;30.0;2.9;52.3;28.4;4.5;тип 4   - - +;не столица в своем регионе;76.9;4.7;-68.1;столица своего региона;100.0;144;78;0.3
1865800000;Чернышковский муниципальный район;Волгоградская область;14680;0;0;0;0;1;0;0;0;0;0;0;57.6;-9.1;55.5;40.9;3.6;52.3;30.8;5.6;тип 4   - - +;столица своего региона;91.7;3.2;-39.6;столица своего региона;60.0;166;81;0.3
1870100000;Городской округ город-герой Волгоград;Волгоградская область;1021557;0;1;0;0;0;0;0;0;0;0;0;40.0;2.3;34.6;49.1;16.4;51.2;30.9;5.2;тип 3   + - +;Москва;70.9;39.3;0.9;Москва;71.6;0;127;207.6
1871000000;Городской округ город Волжский;Волгоградская область;321573;0;0;1;0;0;0;0;0;0;0;0;34.1;0.8;36.1;51.2;12.7;53.2;33.9;7.6;тип 3   + - +;столица своего региона;73.9;21.0;-0.6;столица своего региона;70.5;21;120;62.7
1871500000;Городской округ город Камышин;Волгоградская область;109437;0;0;1;0;0;0;0;0;0;0;0;56.2;-2.1;34.2;58.8;6.9;52.1;31.9;5.8;тип 3   + - +;столица своего региона;71.7;29.0;-2.5;столица своего региона;66.7;166;93;5.1
1872000000;Городской округ город Михайловка;Волгоградская область;85880;0;0;1;0;0;0;0;0;0;0;0;49.6;-2.3;59.0;33.2;7.8;53.6;31.0;6.4;тип 4   - - +;столица своего региона;76.6;14.1;-6.7;столица своего региона;72.0;182;99;5.6
1872500000;Городской округ город Урюпинск;Волгоградская область;37310;0;0;1;0;0;0;0;0;0;0;0;48.5;-7.0;38.7;59.3;2.0;53.5;31.5;6.6;тип 4   - - +;столица своего региона;73.6;28.3;-4.7;столица своего региона;72.0;293;90;1.8
1872800000;Городской округ город Фролово;Волгоградская область;36312;0;0;1;0;0;0;0;0;0;0;0;45.4;-7.1;46.0;48.9;5.0;53.5;31.6;6.3;тип 4   - - +;столица своего региона;80.0;10.4;-7.6;столица своего региона;82.9;132;98;1.4
6060100000;Азовский муниципальный район;Ростовская область;101486;0;0;0;0;1;0;0;0;0;0;0;66.4;7.9;66.6;26.1;7.3;53.6;33.8;8.3;тип 1   + + +;столица своего региона;71.8;2.1;-36.3;столица своего региона;68.0;32;100;5.6
6060200000;Аксайский муниципальный район;Ростовская область;115517;0;0;0;0;1;0;0;0;0;0;0;74.1;20.1;61.8;24.1;14.1;50.7;31.6;5.1;тип 1   + + +;столица своего региона;72.4;2.9;-9.5;столица своего региона;76.0;22;127;12.0
6060500000;Багаевский муниципальный район;Ростовская область;33340;0;0;0;0;1;0;0;0;0;0;0;55.3;-1.4;58.7;27.8;13.6;53.1;32.3;6.2;тип 2   - + +;столица своего региона;70.0;2.8;-50.6;столица своего региона;58.3;54;85;0.4
6060600000;Белокалитвинский муниципальный район;Ростовская область;92596;0;0;0;0;1;0;0;0;0;0;0;50.8;-5.0;56.3;40.1;3.6;54.1;32.8;6.7;тип 4   - - +;столица своего региона;74.5;16.6;-9.1;столица своего региона;82.1;132;94;7.6
6060700000;Боковский муниципальный район;Ростовская область;13761;0;0;0;0;1;0;0;0;0;0;0;58.3;-3.1;58.4;32.6;9.0;54.9;30.8;6.3;тип 4   - - +;столица своего региона;73.9;6.8;-34.0;столица своего региона;60.0;268;77;0.1
6060800000;Верхнедонской муниципальный район;Ростовская область;18173;0;0;0;0;1;0;0;0;0;0;0;69.6;-3.4;65.3;27.7;7.0;54.1;32.0;7.5;тип 4   - - +;столица своего региона;76.2;4.9;-4.3;столица своего региона;80.0;306;80;0.7
6060900000;Веселовский муниципальный район;Ростовская область;25704;0;0;0;0;1;0;0;0;0;0;0;48.4;-1.8;71.4;22.7;5.9;54.7;29.4;4.9;тип 4   - - +;столица своего региона;57.1;3.2;-60.0;столица своего региона;33.3;81;90;1.3
6061200000;Волгодонской муниципальный район;Ростовская область;34095;0;0;0;0;1;0;0;0;0;0;0;68.5;-1.2;61.9;30.4;7.8;54.1;32.1;7.4;тип 4   - - +;не столица в своем регионе;96.4;5.1;-49.9;столица своего региона;50.0;147;83;0.1
6061300000;Дубовский муниципальный район;Ростовская область;21197;0;0;0;0;1;0;0;0;0;0;0;61.3;-5.5;57.8;40.8;1.5;50.8;30.8;6.2;тип 6   - + -;столица своего региона;72.7;7.8;-22.7;столица своего региона;50.0;225;81;0.3
6061500000;Егорлыкский муниципальный район;Ростовская область;32093;0;0;0;0;1;0;0;0;0;0;0;43.5;-8.8;56.4;33.4;10.2;54.2;32.2;6.2;тип 8   - - -;столица своего региона;64.9;4.4;-21.8;столица своего региона;60.0;101;82;0.2
6061700000;Заветинский муниципальный район;Ростовская область;16171;0;0;0;0;1;0;0;0;0;0;0;49.0;-4.4;41.4;57.8;0.8;51.3;31.3;5.2;тип 2   - + +;столица своего региона;57.1;6.3;-27.0;столица своего региона;40.0;319;81;0.1
6061800000;Зерноградский муниципальный район;Ростовская область;53404;0;0;0;0;1;0;0;0;0;0;0;53.5;-4.6;56.1;39.0;4.9;51.5;30.0;5.2;тип 4   - - +;столица своего региона;79.8;9.8;-5.3;столица своего региона;68.0;70;93;2.5
6061900000;Зимовниковский муниципальный район;Ростовская область;34447;0;0;0;0;1;0;0;0;0;0;0;63.7;-7.1;59.9;36.9;3.2;55.6;30.3;6.1;тип 4   - - +;столица своего региона;76.4;7.3;-17.7;столица своего региона;63.6;228;87;1.5
6062200000;Кагальницкий муниципальный район;Ростовская область;28889;0;0;0;0;1;0;0;0;0;0;0;35.9;-5.5;63.4;30.0;6.6;54.7;32.3;6.6;тип 4   - - +;столица своего региона;57.1;2.4;-40.4;столица своего региона;42.9;40;102;1.8
6062300000;Каменский муниципальный район;Ростовская область;42657;0;0;0;0;1;0;0;0;0;0;1;39.3;-6.8;54.6;42.1;3.3;55.3;33.1;6.6;тип 4   - - +;не столица в своем регионе;72.6;9.1;-45.5;столица своего региона;62.5;140;90;2.2
6062400000;Кашарский муниципальный район;Ростовская область;21657;0;0;0;0;1;0;0;0;0;0;0;70.0;-4.6;61.6;22.6;15.7;55.3;32.7;7.0;тип 4   - - +;столица своего региона;65.0;8.1;-21.1;столица своего региона;55.6;230;86;0.8
6062500000;Константиновский муниципальный район;Ростовская область;31162;0;0;0;0;1;0;0;0;0;0;0;56.7;-5.1;71.2;24.0;4.8;55.4;31.1;6.3;тип 4   - - +;столица своего региона;80.9;7.2;-15.2;столица своего региона;75.6;129;80;0.3
6062600000;Красносулинский муниципальный район;Ростовская область;74744;0;0;0;0;1;0;0;0;0;0;1;54.9;3.6;52.8;32.5;14.7;51.9;32.7;5.8;тип 3   + - +;столица своего региона;71.9;11.7;-13.4;столица своего региона;67.9;94;108;41.6
6062700000;Куйбышевский муниципальный район;Ростовская область;13603;0;0;0;0;1;0;0;0;0;0;1;80.2;4.8;39.2;26.3;34.4;53.7;33.0;7.1;тип 4   - - +;столица своего региона;70.0;4.8;-29.0;столица своего региона;58.6;71;83;0.2
6063000000;Мартыновский муниципальный район;Ростовская область;34649;0;0;0;0;1;0;0;0;0;0;0;62.2;-0.7;64.6;28.7;6.8;54.6;30.6;5.9;тип 2   - + +;столица своего региона;82.4;4.5;-38.6;столица своего региона;77.8;126;79;0.3
6063100000;Матвеево-Курганский муниципальный район;Ростовская область;43903;0;0;0;0;1;0;0;0;0;0;1;73.2;14.8;32.6;23.1;44.4;50.4;33.3;6.3;тип 4   - - +;не столица в своем регионе;71.9;5.5;-16.3;столица своего региона;60.0;78;87;1.0
6063200000;Миллеровский муниципальный район;Ростовская область;64667;0;0;0;0;1;0;0;0;0;0;1;51.5;-4.6;51.5;36.3;12.2;52.7;32.3;6.2;тип 4   - - +;столица своего региона;71.0;13.5;-7.7;столица своего региона;65.3;205;95;7.2
6063300000;Милютинский муниципальный район;Ростовская область;13204;0;0;0;0;1;0;0;0;0;0;0;42.3;-11.7;66.1;28.9;5.0;54.4;31.0;5.3;тип 4   - - +;столица своего региона;95.0;5.6;-41.0;столица своего региона;100.0;222;82;0.3
6063400000;Морозовский муниципальный район;Ростовская область;37745;0;0;0;0;1;0;0;0;0;0;0;61.3;-7.9;50.2;48.5;1.2;52.5;30.9;5.2;тип 4   - - +;столица своего региона;71.4;13.9;-8.5;столица своего региона;54.8;195;91;4.8
6063500000;Мясниковский муниципальный район;Ростовская область;48233;0;0;0;0;1;0;0;0;0;0;0;74.5;22.9;57.8;20.2;22.0;54.1;34.2;6.9;тип 1   + + +;столица своего региона;81.8;2.1;-27.7;столица своего региона;60.0;20;110;2.0
6063600000;Неклиновский муниципальный район;Ростовская область;87979;0;0;0;0;1;0;0;0;0;0;1;80.2;11.0;49.8;25.7;24.5;52.8;35.5;8.6;тип 1   + + +;не столица в своем регионе;67.9;3.1;-41.3;не столица в своем регионе;63.9;62;88;1.7
6064000000;Обливский муниципальный район;Ростовская область;17335;0;0;0;0;1;0;0;0;0;0;0;56.7;-3.2;50.2;45.4;4.3;53.2;33.0;6.5;тип 4   - - +;столица своего региона;73.9;5.5;-23.4;столица своего региона;36.4;253;85;0.2
6064100000;Октябрьский муниципальный район;Ростовская область;72205;0;0;0;0;1;0;0;0;0;0;0;68.7;5.2;51.7;44.3;4.0;46.1;28.7;3.4;тип 2   - + +;не столица в своем регионе;73.0;5.1;-12.8;столица своего региона;66.0;52;102;4.4
6064200000;Орловский муниципальный район;Ростовская область;35792;0;0;0;0;1;0;0;0;0;0;0;44.4;-7.9;66.6;31.5;1.9;52.3;31.1;6.3;тип 4   - - +;столица своего региона;71.7;5.3;-33.8;столица своего региона;65.2;185;86;0.6
6064400000;Песчанокопский муниципальный район;Ростовская область;27571;0;0;0;0;1;0;0;0;0;0;0;35.9;-10.1;55.9;43.6;0.5;52.4;30.2;5.2;тип 4   - - +;столица своего региона;68.8;3.6;-33.0;столица своего региона;61.5;169;88;1.6
6064500000;Пролетарский муниципальный район;Ростовская область;34177;0;0;0;0;1;0;0;0;0;0;0;41.3;-5.2;56.0;38.9;5.1;55.1;30.3;5.4;тип 4   - - +;столица своего региона;73.5;9.3;-12.8;столица своего региона;63.0;151;88;1.4
6064700000;Ремонтненский муниципальный район;Ростовская область;17370;0;0;0;0;1;0;0;0;0;0;0;66.0;-5.7;50.5;49.0;0.5;53.0;30.2;5.9;тип 4   - - +;столица своего региона;73.3;6.1;-29.5;столица своего региона;57.1;298;78;0.1
