origin;destination;year;migrants
1129;2203;2015;1672
1129;2209;2015;2
1129;2211;2015;2
1129;2221;2015;1
1129;2230;2015;3
1129;2250;2015;175
1130;2004;2015;133
1130;2014;2015;112
1130;2021;2015;21
1130;2026;2015;1
1130;2059;2015;2
1130;2077;2015;1
1130;2081;2015;69
1130;2084;2015;4
1130;2088;2015;187
1130;2090;2015;45
1130;2095;2015;40
1130;2102;2015;1
1130;2127;2015;17
1130;2137;2015;1
1130;2143;2015;1
1130;2159;2015;1
1130;2176;2015;1
1130;2178;2015;1
1130;2179;2015;1
1130;2182;2015;1
1130;2189;2015;42
1130;2190;2015;1
1130;2199;2015;2
1130;2202;2015;1622
1130;2203;2015;270
1130;2219;2015;1
1130;2222;2015;1
1130;2236;2015;1
1130;2250;2015;105
1132;2001;2015;1
1132;2002;2015;6
1132;2004;2015;41
1132;2014;2015;127
1132;2021;2015;21
1132;2023;2015;3
1132;2038;2015;1
1132;2041;2015;1
1132;2051;2015;95
1132;2058;2015;3
1132;2061;2015;1
1132;2069;2015;7
1132;2070;2015;1
1132;2077;2015;3
1132;2078;2015;11
1132;2081;2015;239
1132;2084;2015;7
1132;2088;2015;105
1132;2090;2015;175
1132;2095;2015;34
1132;2102;2015;1
1132;2107;2015;2
1132;2120;2015;1
1132;2127;2015;12
1132;2140;2015;1
1132;2142;2015;1
1132;2143;2015;3
1132;2159;2015;2
1132;2176;2015;2
1132;2181;2015;2
1132;2182;2015;9
1132;2189;2015;183
1132;2199;2015;4
1132;2200;2015;13
1132;2202;2015;369
1132;2203;2015;295
1132;2209;2015;3
1132;2211;2015;2
1132;2218;2015;1
1132;2219;2015;5
1132;2230;2015;1
1132;2250;2015;398
1133;2001;2015;2
1133;2003;2015;1
1133;2004;2015;152
1133;2006;2015;1
1133;2014;2015;391
1133;2021;2015;24
1133;2030;2015;1
1133;2037;2015;1
1133;2041;2015;108
1133;2051;2015;7
1133;2055;2015;1
1133;2058;2015;3
1133;2059;2015;7
1133;2065;2015;2
1133;2069;2015;2
1133;2070;2015;4
1133;2073;2015;1
1133;2074;2015;1
1133;2077;2015;5
1133;2078;2015;9
1133;2081;2015;86
1133;2088;2015;56
1133;2090;2015;54
1133;2093;2015;2
1133;2094;2015;3
1133;2095;2015;1
1133;2102;2015;1
1133;2107;2015;3
1133;2127;2015;41
1133;2135;2015;1
1133;2142;2015;1
1133;2164;2015;1
1133;2177;2015;1
1133;2181;2015;1
1133;2182;2015;4
1133;2185;2015;3
1133;2185;2015;3
1133;2189;2015;178
1133;2190;2015;7
1133;2199;2015;6
1133;2200;2015;1
1133;2202;2015;600
1133;2203;2015;697
1133;2208;2015;1
1133;2209;2015;1
1133;2211;2015;1
1133;2218;2015;1
1133;2219;2015;1
1133;2221;2015;2
1133;2222;2015;2
1133;2230;2015;3
1133;2232;2015;1
1133;2250;2015;253
1134;2001;2015;1
1134;2003;2015;2
1134;2004;2015;30
1134;2006;2015;4
1134;2009;2015;22
1134;2014;2015;148
1134;2021;2015;18
1134;2026;2015;4
1134;2028;2015;4
1134;2041;2015;33
1134;2051;2015;15
1134;2059;2015;12
1134;2065;2015;2
1134;2069;2015;6
1134;2077;2015;7
1134;2078;2015;10
1134;2079;2015;12
1134;2081;2015;63
1134;2082;2015;5
1134;2084;2015;1
1134;2087;2015;3
1134;2088;2015;67
1134;2090;2015;122
1134;2093;2015;1
1134;2101;2015;18
1134;2102;2015;4
1134;2107;2015;3
1134;2127;2015;171
1134;2129;2015;8
1134;2131;2015;1
1134;2138;2015;1
1134;2142;2015;2
1134;2152;2015;12
1134;2157;2015;2
1134;2159;2015;4
1134;2160;2015;1
1134;2178;2015;1
1134;2181;2015;1
1134;2182;2015;4
1134;2189;2015;313
1134;2190;2015;3
1134;2198;2015;1
1134;2199;2015;43
1134;2200;2015;3
1134;2202;2015;616
1134;2203;2015;532
1134;2209;2015;1
1134;2211;2015;1
1134;2218;2015;1
1134;2219;2015;2
1134;2222;2015;1
1134;2230;2015;3
1134;2231;2015;2
1134;2250;2015;346
1135;2003;2015;1
1135;2004;2015;1
1135;2014;2015;1
1135;2021;2015;19
1135;2051;2015;3
1135;2069;2015;5
1135;2070;2015;7
1135;2072;2015;3
1135;2075;2015;1
1135;2081;2015;8
1135;2087;2015;1
1135;2105;2015;1
1135;2107;2015;1
1135;2127;2015;2
1135;2135;2015;16
1135;2140;2015;1
1135;2181;2015;3
1135;2182;2015;1
1135;2200;2015;3
1135;2202;2015;1
1135;2203;2015;143
1135;2222;2015;2
1135;2230;2015;2
1135;2250;2015;51
1136;2001;2015;3
1136;2004;2015;322
1136;2006;2015;1
1136;2014;2015;547
1136;2021;2015;31
1136;2023;2015;2
1136;2026;2015;5
1136;2028;2015;1
1136;2038;2015;1
1136;2041;2015;4
1136;2051;2015;88
1136;2058;2015;1
1136;2059;2015;114
1136;2061;2015;1
1136;2065;2015;1
1136;2069;2015;16
1136;2070;2015;1
1136;2072;2015;1
1136;2073;2015;2
1136;2077;2015;6
1136;2078;2015;5
1136;2081;2015;560
1136;2084;2015;9
1136;2088;2015;424
1136;2090;2015;41
1136;2096;2015;1
1136;2102;2015;10
1136;2107;2015;7
1136;2121;2015;2
1136;2127;2015;109
1136;2133;2015;2
1136;2137;2015;1
1136;2140;2015;6
1136;2142;2015;2
1136;2159;2015;2
1136;2160;2015;1
1136;2164;2015;6
1136;2170;2015;1
1136;2176;2015;6
1136;2178;2015;1
1136;2179;2015;1
1136;2180;2015;1
1136;2181;2015;7
1136;2182;2015;30
1136;2189;2015;1706
1136;2190;2015;4
1136;2198;2015;1
1136;2199;2015;34
1136;2200;2015;62
1136;2202;2015;4487
1136;2203;2015;407
1136;2209;2015;1
1136;2211;2015;34
1136;2215;2015;2
1136;2219;2015;13
1136;2221;2015;1
1136;2222;2015;2
1136;2230;2015;2
1136;2236;2015;5
1136;2250;2015;517
1137;2002;2015;2
1137;2004;2015;230
1137;2006;2015;1
1137;2008;2015;2
1137;2014;2015;53
1137;2021;2015;7
1137;2026;2015;1
1137;2051;2015;23
1137;2058;2015;4
1137;2059;2015;8
1137;2065;2015;1
1137;2069;2015;5
1137;2077;2015;4
1137;2081;2015;464
1137;2084;2015;3
1137;2088;2015;60
1137;2102;2015;2
1137;2107;2015;1
1137;2127;2015;30
1137;2142;2015;2
1137;2178;2015;2
1137;2182;2015;7
1137;2189;2015;254
1137;2199;2015;10
1137;2200;2015;2
1137;2202;2015;107
1137;2203;2015;95
1137;2250;2015;70
1138;2001;2015;7
1138;2003;2015;1
1138;2004;2015;7
1138;2014;2015;127
1138;2021;2015;12
1138;2026;2015;3
1138;2031;2015;1
1138;2040;2015;2
1138;2051;2015;16
1138;2059;2015;7
1138;2069;2015;4
1138;2078;2015;1
1138;2081;2015;41
1138;2084;2015;2
1138;2088;2015;22
1138;2095;2015;1
1138;2102;2015;3
1138;2107;2015;2
1138;2121;2015;1
1138;2127;2015;134
1138;2137;2015;2
1138;2142;2015;1
1138;2144;2015;2
1138;2160;2015;5
1138;2181;2015;1
1138;2182;2015;2
1138;2189;2015;44
1138;2199;2015;2
1138;2200;2015;4
1138;2202;2015;136
1138;2203;2015;154
1138;2230;2015;1
1138;2250;2015;69
1140;2001;2015;64
1140;2002;2015;14
1140;2003;2015;13
1140;2004;2015;894
1140;2006;2015;103
1140;2007;2015;1
1140;2008;2015;4
1140;2009;2015;18
1140;2010;2015;2
1140;2013;2015;3
1140;2014;2015;676
1140;2016;2015;129
1140;2018;2015;3
1140;2019;2015;1
1140;2021;2015;3584
1140;2022;2015;2
1140;2023;2015;5
1140;2024;2015;6
1140;2026;2015;22
1140;2028;2015;4
1140;2029;2015;2
1140;2030;2015;15
1140;2031;2015;3
1140;2033;2015;1
1140;2034;2015;9
1140;2037;2015;2
1140;2038;2015;3
1140;2040;2015;22
1140;2041;2015;207
1140;2042;2015;1
1140;2046;2015;16
1140;2048;2015;2
1140;2049;2015;2
1140;2051;2015;320
1140;2058;2015;14
1140;2059;2015;234
1140;2061;2015;9
1140;2062;2015;3
1140;2063;2015;1
1140;2065;2015;42
1140;2066;2015;8
1140;2068;2015;4
1140;2069;2015;85
1140;2070;2015;85
1140;2071;2015;4
1140;2072;2015;30
1140;2073;2015;28
1140;2074;2015;9
1140;2075;2015;1
1140;2077;2015;48
1140;2078;2015;90
1140;2079;2015;26
1140;2081;2015;2504
1140;2083;2015;53
1140;2084;2015;43
1140;2086;2015;20
1140;2087;2015;5
1140;2088;2015;2045
1140;2090;2015;968
1140;2091;2015;2
1140;2093;2015;14
1140;2094;2015;1
1140;2095;2015;451
1140;2096;2015;278
1140;2098;2015;8
1140;2099;2015;5
1140;2102;2015;263
1140;2104;2015;1
1140;2105;2015;6
1140;2106;2015;3
1140;2107;2015;125
1140;2110;2015;1
1140;2116;2015;78
1140;2120;2015;3
1140;2121;2015;241
1140;2124;2015;2
1140;2126;2015;5
1140;2127;2015;3023
1140;2128;2015;2
1140;2129;2015;15
1140;2131;2015;51
1140;2132;2015;4
1140;2133;2015;1
1140;2134;2015;1
1140;2135;2015;48
1140;2137;2015;14
1140;2138;2015;1
1140;2140;2015;3
1140;2141;2015;1
1140;2142;2015;26
1140;2143;2015;1
1140;2144;2015;2
1140;2150;2015;222
1140;2151;2015;1
1140;2152;2015;9
1140;2157;2015;3
1140;2159;2015;15
1140;2160;2015;4
1140;2161;2015;1
1140;2163;2015;1
1140;2164;2015;1
1140;2168;2015;9
1140;2170;2015;4
1140;2173;2015;1
1140;2176;2015;10
1140;2177;2015;2
1140;2178;2015;182
1140;2179;2015;6
1140;2180;2015;4
1140;2181;2015;30
1140;2182;2015;124
1140;2185;2015;11
1140;2185;2015;9
1140;2188;2015;1
1140;2189;2015;8461
1140;2190;2015;23
1140;2191;2015;4
1140;2193;2015;2
1140;2197;2015;1
1140;2198;2015;97
1140;2199;2015;1121
1140;2200;2015;458
1140;2201;2015;1
1140;2202;2015;25032
1140;2203;2015;4165
1140;2209;2015;128
1140;2211;2015;30
1140;2215;2015;2
1140;2217;2015;2
1140;2218;2015;3
1140;2219;2015;20
1140;2220;2015;2
1140;2221;2015;11
1140;2222;2015;17
1140;2223;2015;18
1140;2224;2015;14
1140;2225;2015;1
1140;2226;2015;1
1140;2228;2015;1
1140;2229;2015;3
1140;2230;2015;260
1140;2233;2015;5
1140;2235;2015;4
1140;2236;2015;5
1140;2250;2015;6220
1141;2001;2015;21
1141;2003;2015;2
1141;2004;2015;183
1141;2005;2015;1
1141;2006;2015;2
1141;2014;2015;389
1141;2016;2015;10
1141;2018;2015;1
1141;2021;2015;1131
1141;2024;2015;1
1141;2026;2015;8
1141;2038;2015;2
1141;2041;2015;1
1141;2046;2015;1
1141;2051;2015;65
1141;2058;2015;1
1141;2059;2015;36
1141;2061;2015;2
1141;2065;2015;3
1141;2069;2015;17
1141;2070;2015;3
1141;2073;2015;1
1141;2077;2015;2
1141;2078;2015;13
1141;2081;2015;505
1141;2083;2015;3
1141;2084;2015;1
1141;2087;2015;1
1141;2088;2015;529
1141;2090;2015;2
1141;2095;2015;1
1141;2096;2015;24
1141;2097;2015;1
1141;2099;2015;2
1141;2102;2015;68
1141;2105;2015;1
1141;2107;2015;27
1141;2121;2015;2
1141;2127;2015;973
1141;2137;2015;3
1141;2140;2015;4
1141;2142;2015;4
1141;2150;2015;3
1141;2152;2015;3
1141;2163;2015;1
1141;2164;2015;1
1141;2176;2015;2
1141;2178;2015;4
1141;2179;2015;2
1141;2182;2015;37
1141;2189;2015;2064
1141;2198;2015;3
1141;2199;2015;423
1141;2200;2015;20
1141;2202;2015;5959
1141;2203;2015;2785
1141;2209;2015;58
1141;2211;2015;1
1141;2219;2015;3
1141;2221;2015;2
1141;2222;2015;6
1141;2230;2015;306
1141;2250;2015;789
1142;2003;2015;1
1142;2004;2015;72
1142;2006;2015;1
1142;2014;2015;293
1142;2021;2015;34
1142;2023;2015;2
1142;2028;2015;1
1142;2051;2015;33
1142;2058;2015;1
1142;2059;2015;35
1142;2061;2015;1
1142;2069;2015;3
1142;2071;2015;1
1142;2073;2015;5
1142;2075;2015;1
1142;2077;2015;4
1142;2078;2015;6
1142;2081;2015;706
1142;2084;2015;2
1142;2088;2015;247
1142;2090;2015;2
1142;2102;2015;6
1142;2127;2015;435
1142;2150;2015;4
1142;2159;2015;3
1142;2160;2015;3
1142;2176;2015;2
1142;2178;2015;1
1142;2179;2015;1
1142;2181;2015;2
1142;2182;2015;10
1142;2189;2015;123
1142;2190;2015;2
1142;2199;2015;70
1142;2200;2015;4
1142;2202;2015;983
1142;2203;2015;269
1142;2211;2015;2
1142;2219;2015;1
1142;2230;2015;3
1142;2233;2015;2
1142;2250;2015;145
1144;2004;2015;8
1144;2006;2015;4
1144;2014;2015;9
1144;2021;2015;9
1144;2069;2015;2
1144;2078;2015;1
1144;2081;2015;48
1144;2088;2015;13
1144;2127;2015;7
1144;2189;2015;10
1144;2200;2015;1
1144;2202;2015;76
1144;2203;2015;100
1144;2250;2015;8
1145;2001;2015;201
1145;2002;2015;60
1145;2003;2015;55
1145;2004;2015;793
1145;2005;2015;6
1145;2006;2015;10
1145;2007;2015;1
1145;2009;2015;1
1145;2010;2015;7
1145;2012;2015;1
1145;2013;2015;6
1145;2014;2015;1390
1145;2016;2015;143
1145;2017;2015;1
1145;2018;2015;7
1145;2021;2015;352
1145;2022;2015;24
1145;2023;2015;10
1145;2024;2015;1
1145;2025;2015;4
1145;2026;2015;71
1145;2027;2015;3
1145;2028;2015;6
1145;2029;2015;1
1145;2030;2015;31
1145;2031;2015;39
1145;2037;2015;27
1145;2038;2015;5
1145;2039;2015;1
1145;2041;2015;61
1145;2042;2015;38
1145;2045;2015;8
1145;2046;2015;3
1145;2047;2015;1
1145;2051;2015;408
1145;2058;2015;25
1145;2059;2015;821
1145;2060;2015;1
1145;2061;2015;9
1145;2064;2015;1
1145;2065;2015;52
1145;2066;2015;3
1145;2069;2015;199
1145;2070;2015;32
1145;2071;2015;1
1145;2072;2015;2
1145;2073;2015;11
1145;2074;2015;11
1145;2075;2015;7
1145;2077;2015;87
1145;2078;2015;86
1145;2079;2015;3
1145;2080;2015;1
1145;2081;2015;764
1145;2083;2015;4
1145;2084;2015;110
1145;2086;2015;5
1145;2087;2015;16
1145;2088;2015;703
1145;2090;2015;39
1145;2091;2015;8
1145;2093;2015;2
1145;2095;2015;1
1145;2096;2015;17
1145;2097;2015;2
1145;2098;2015;1
1145;2099;2015;20
1145;2101;2015;1
1145;2102;2015;161
1145;2105;2015;20
1145;2107;2015;84
1145;2109;2015;5
1145;2112;2015;4
1145;2116;2015;1
1145;2117;2015;1
1145;2120;2015;10
1145;2121;2015;7
1145;2124;2015;2
1145;2126;2015;1
1145;2127;2015;2563
1145;2128;2015;2
1145;2129;2015;9
1145;2133;2015;4
1145;2135;2015;12
1145;2137;2015;43
1145;2138;2015;1
1145;2140;2015;13
1145;2142;2015;17
1145;2143;2015;17
1145;2147;2015;1
1145;2148;2015;8
1145;2150;2015;12
1145;2152;2015;5
1145;2153;2015;2
1145;2157;2015;5
1145;2159;2015;22
1145;2160;2015;8
1145;2161;2015;1
1145;2164;2015;4
1145;2170;2015;131
1145;2172;2015;1
1145;2176;2015;61
1145;2177;2015;4
1145;2178;2015;79
1145;2179;2015;16
1145;2180;2015;14
1145;2181;2015;164
1145;2182;2015;471
1145;2183;2015;1
1145;2187;2015;1
1145;2189;2015;615
1145;2190;2015;15
1145;2191;2015;1
1145;2198;2015;13
1145;2199;2015;230
1145;2200;2015;133
1145;2202;2015;1116
1145;2203;2015;3588
1145;2205;2015;1
1145;2208;2015;1
1145;2209;2015;32
1145;2211;2015;92
1145;2215;2015;7
1145;2218;2015;14
1145;2219;2015;42
1145;2220;2015;2
1145;2221;2015;54
1145;2222;2015;29
1145;2223;2015;2
1145;2224;2015;6
1145;2230;2015;91
1145;2232;2015;3
1145;2233;2015;6
1145;2236;2015;15
1145;2250;2015;4803
1146;2001;2015;79
1146;2002;2015;24
1146;2003;2015;8
1146;2004;2015;405
1146;2005;2015;2
1146;2006;2015;2
1146;2008;2015;2
1146;2009;2015;1
1146;2012;2015;1
1146;2013;2015;1
1146;2014;2015;1723
1146;2016;2015;31
1146;2018;2015;6
1146;2020;2015;1
1146;2021;2015;304
1146;2022;2015;1
1146;2023;2015;8
1146;2026;2015;28
1146;2028;2015;4
1146;2030;2015;4
1146;2031;2015;3
1146;2037;2015;4
1146;2038;2015;4
1146;2040;2015;19
1146;2041;2015;31
1146;2043;2015;1
1146;2051;2015;132
1146;2058;2015;11
1146;2059;2015;306
1146;2061;2015;2
1146;2065;2015;7
1146;2069;2015;41
1146;2070;2015;7
1146;2072;2015;1
1146;2073;2015;3
1146;2074;2015;6
1146;2075;2015;3
1146;2077;2015;22
1146;2078;2015;16
1146;2079;2015;2
1146;2081;2015;702
1146;2084;2015;28
1146;2087;2015;8
1146;2088;2015;770
1146;2090;2015;14
1146;2091;2015;4
1146;2095;2015;10
1146;2097;2015;1
1146;2099;2015;6
1146;2102;2015;59
1146;2107;2015;39
1146;2120;2015;8
1146;2121;2015;3
1146;2124;2015;1
1146;2127;2015;2916
1146;2128;2015;2
1146;2129;2015;5
1146;2133;2015;1
1146;2134;2015;1
1146;2135;2015;3
1146;2137;2015;15
1146;2140;2015;6
1146;2142;2015;5
1146;2143;2015;3
1146;2144;2015;1
1146;2150;2015;3
1146;2159;2015;5
1146;2160;2015;4
1146;2164;2015;1
1146;2168;2015;1
1146;2173;2015;1
1146;2176;2015;24
1146;2177;2015;4
1146;2178;2015;30
1146;2179;2015;1
1146;2181;2015;17
1146;2182;2015;72
1146;2185;2015;1
1146;2185;2015;1
1146;2187;2015;1
1146;2189;2015;1085
1146;2190;2015;3
1146;2198;2015;5
1146;2199;2015;253
1146;2200;2015;48
1146;2202;2015;2629
1146;2203;2015;3208
1146;2209;2015;14
1146;2211;2015;18
1146;2215;2015;4
1146;2218;2015;4
1146;2219;2015;15
1146;2221;2015;8
1146;2222;2015;10
1146;2230;2015;29
1146;2232;2015;2
1146;2233;2015;4
1146;2236;2015;4
1146;2250;2015;1380
1147;2001;2015;1
1147;2003;2015;1
1147;2004;2015;258
1147;2014;2015;153
1147;2016;2015;1
1147;2021;2015;156
1147;2026;2015;5
1147;2041;2015;1
1147;2051;2015;9
1147;2058;2015;3
1147;2059;2015;9
1147;2065;2015;4
1147;2069;2015;6
1147;2077;2015;3
1147;2078;2015;1
1147;2079;2015;1
1147;2081;2015;69
1147;2084;2015;1
1147;2087;2015;1
1147;2088;2015;183
1147;2090;2015;6
1147;2107;2015;9
1147;2127;2015;48
1147;2137;2015;3
1147;2142;2015;60
1147;2143;2015;1
1147;2157;2015;1
1147;2159;2015;1
1147;2160;2015;3
1147;2181;2015;1
1147;2182;2015;2
1147;2189;2015;169
1147;2190;2015;2
1147;2202;2015;479
1147;2203;2015;1468
1147;2209;2015;16
1147;2211;2015;3
1147;2219;2015;1
1147;2222;2015;9
1147;2230;2015;3
1147;2250;2015;168
1149;2004;2015;11
1149;2014;2015;18
1149;2021;2015;10
1149;2026;2015;2
1149;2040;2015;3
1149;2041;2015;1
1149;2046;2015;1
1149;2051;2015;11
1149;2059;2015;1
1149;2061;2015;1
1149;2066;2015;5
1149;2069;2015;1
1149;2072;2015;3
1149;2073;2015;1
1149;2077;2015;1
1149;2078;2015;1
1149;2081;2015;10
1149;2084;2015;2
1149;2088;2015;7
1149;2090;2015;6
1149;2093;2015;1
1149;2098;2015;2
1149;2102;2015;4
1149;2107;2015;1
1149;2121;2015;6
1149;2127;2015;8
1149;2137;2015;1
1149;2142;2015;5
1149;2178;2015;1
1149;2181;2015;2
1149;2182;2015;3
1149;2189;2015;55
1149;2190;2015;1
1149;2198;2015;4
1149;2199;2015;4
1149;2200;2015;1
1149;2202;2015;296
1149;2203;2015;61
1149;2209;2015;4
1149;2211;2015;2
1149;2219;2015;2
1149;2221;2015;2
1149;2222;2015;2
1149;2230;2015;5
1149;2250;2015;89
1150;2001;2015;7
1150;2002;2015;2
1150;2003;2015;4
1150;2004;2015;272
1150;2006;2015;1
1150;2013;2015;1
1150;2014;2015;377
1150;2016;2015;1
1150;2021;2015;28
1150;2023;2015;1
1150;2026;2015;4
1150;2028;2015;1
1150;2030;2015;7
1150;2041;2015;34
1150;2045;2015;1
1150;2051;2015;155
1150;2058;2015;5
1150;2059;2015;50
1150;2061;2015;2
1150;2065;2015;2
1150;2069;2015;23
1150;2070;2015;6
1150;2072;2015;3
1150;2073;2015;1
1150;2074;2015;1
1150;2077;2015;4
1150;2078;2015;4
1150;2081;2015;3497
1150;2083;2015;2
1150;2084;2015;17
1150;2087;2015;2
1150;2088;2015;718
1150;2090;2015;619
1150;2095;2015;633
1150;2099;2015;2
1150;2102;2015;5
1150;2107;2015;3
1150;2127;2015;56
1150;2129;2015;1
1150;2137;2015;4
1150;2140;2015;6
1150;2142;2015;2
1150;2150;2015;1
1150;2159;2015;3
1150;2177;2015;1
1150;2178;2015;2
1150;2180;2015;1
1150;2181;2015;19
1150;2182;2015;58
1150;2189;2015;1004
1150;2190;2015;3
1150;2198;2015;1
1150;2199;2015;15
1150;2200;2015;8
1150;2202;2015;996
1150;2203;2015;311
1150;2208;2015;1
1150;2209;2015;5
1150;2211;2015;16
1150;2215;2015;2
1150;2218;2015;1
1150;2219;2015;9
1150;2221;2015;3
1150;2222;2015;1
1150;2230;2015;1
1150;2236;2015;1
1150;2250;2015;1753
1152;2001;2015;2
1152;2002;2015;2
1152;2004;2015;41
1152;2009;2015;2
1152;2014;2015;120
1152;2021;2015;13
1152;2030;2015;1
1152;2041;2015;6
1152;2051;2015;364
1152;2059;2015;26
1152;2069;2015;24
1152;2070;2015;1
1152;2077;2015;9
1152;2078;2015;7
1152;2081;2015;2460
1152;2084;2015;4
1152;2088;2015;126
1152;2090;2015;263
1152;2095;2015;144
1152;2105;2015;2
1152;2107;2015;1
1152;2127;2015;12
1152;2129;2015;21
1152;2137;2015;2
1152;2140;2015;2
1152;2142;2015;2
1152;2160;2015;1
1152;2176;2015;2
1152;2181;2015;4
1152;2182;2015;20
1152;2189;2015;144
1152;2190;2015;4
1152;2199;2015;11
1152;2200;2015;6
1152;2202;2015;219
1152;2203;2015;196
1152;2209;2015;1
1152;2211;2015;6
1152;2218;2015;1
1152;2219;2015;3
1152;2222;2015;3
1152;2230;2015;2
1152;2250;2015;938
1153;2001;2015;2
1153;2004;2015;9
1153;2014;2015;21
1153;2021;2015;8
1153;2026;2015;1
1153;2043;2015;1
1153;2051;2015;63
1153;2059;2015;2
1153;2061;2015;2
1153;2069;2015;5
1153;2077;2015;1
1153;2081;2015;382
1153;2084;2015;1
1153;2088;2015;19
1153;2120;2015;2
1153;2127;2015;8
1153;2159;2015;4
1153;2178;2015;1
1153;2181;2015;4
1153;2182;2015;3
1153;2189;2015;61
1153;2190;2015;2
1153;2199;2015;7
1153;2202;2015;56
1153;2203;2015;35
1153;2219;2015;2
1153;2221;2015;1
1153;2230;2015;2
1153;2250;2015;99
1154;2001;2015;1
1154;2004;2015;5
1154;2014;2015;16
1154;2016;2015;1
1154;2021;2015;4
1154;2023;2015;1
1154;2026;2015;1
1154;2028;2015;1
1154;2040;2015;1
1154;2051;2015;4
1154;2059;2015;2
1154;2069;2015;6
1154;2078;2015;1
1154;2081;2015;7
1154;2088;2015;6
1154;2093;2015;1
1154;2102;2015;3
1154;2127;2015;9
1154;2178;2015;1
1154;2181;2015;1
1154;2182;2015;3
1154;2189;2015;11
1154;2199;2015;1
1154;2202;2015;9
1154;2203;2015;40
1154;2211;2015;1
1154;2250;2015;29
1156;2001;2015;2
1156;2002;2015;2
1156;2004;2015;71
1156;2014;2015;183
1156;2016;2015;5
1156;2021;2015;15
1156;2030;2015;1
1156;2041;2015;94
1156;2051;2015;17
1156;2058;2015;2
1156;2059;2015;11
1156;2065;2015;1
1156;2069;2015;3
1156;2075;2015;1
1156;2077;2015;4
1156;2078;2015;2
1156;2081;2015;170
1156;2084;2015;4
1156;2088;2015;128
1156;2090;2015;7
1156;2102;2015;1
1156;2107;2015;1
1156;2127;2015;60
1156;2137;2015;3
1156;2142;2015;1
1156;2150;2015;1
1156;2178;2015;7
1156;2180;2015;1
1156;2181;2015;2
1156;2182;2015;25
1156;2189;2015;584
1156;2199;2015;13
1156;2200;2015;9
1156;2202;2015;1091
1156;2203;2015;309
1156;2208;2015;1
1156;2211;2015;1
1156;2219;2015;2
1156;2222;2015;1
1156;2230;2015;2
1156;2231;2015;3
1156;2233;2015;1
1156;2250;2015;218
1157;2001;2015;2
1157;2002;2015;1
1157;2003;2015;3
1157;2004;2015;323
1157;2006;2015;1
1157;2007;2015;1
1157;2008;2015;2
1157;2014;2015;682
1157;2016;2015;5
1157;2021;2015;23
1157;2023;2015;1
1157;2025;2015;1
1157;2026;2015;5
1157;2028;2015;1
1157;2030;2015;1
1157;2041;2015;2
1157;2051;2015;51
1157;2058;2015;3
1157;2059;2015;48
1157;2065;2015;1
1157;2068;2015;3
1157;2069;2015;14
1157;2070;2015;1
1157;2071;2015;10
1157;2074;2015;1
1157;2077;2015;13
1157;2078;2015;23
1157;2081;2015;148
1157;2084;2015;3
1157;2088;2015;345
1157;2090;2015;254
1157;2095;2015;160
1157;2096;2015;1
1157;2101;2015;1
1157;2102;2015;5
1157;2107;2015;1
1157;2121;2015;60
1157;2124;2015;1
1157;2127;2015;53
1157;2129;2015;12
1157;2135;2015;7
1157;2137;2015;1
1157;2142;2015;4
1157;2150;2015;1
1157;2159;2015;2
1157;2164;2015;8
1157;2168;2015;1
1157;2176;2015;9
1157;2178;2015;16
1157;2180;2015;1
1157;2181;2015;5
1157;2182;2015;16
1157;2185;2015;5
1157;2185;2015;5
1157;2189;2015;1208
1157;2190;2015;4
1157;2199;2015;6
1157;2200;2015;63
1157;2202;2015;1478
1157;2203;2015;597
1157;2209;2015;3
1157;2211;2015;6
1157;2219;2015;3
1157;2221;2015;2
1157;2222;2015;1
1157;2230;2015;2
1157;2236;2015;13
1157;2250;2015;865
1158;2001;2015;1
1158;2003;2015;2
1158;2004;2015;39
1158;2014;2015;222
1158;2021;2015;85
1158;2038;2015;2
1158;2041;2015;13
1158;2051;2015;12
1158;2059;2015;5
1158;2065;2015;2
1158;2069;2015;7
1158;2070;2015;1
1158;2072;2015;1
1158;2073;2015;1
1158;2075;2015;1
1158;2081;2015;116
1158;2084;2015;1
1158;2088;2015;44
1158;2090;2015;3
1158;2093;2015;1
1158;2099;2015;1
1158;2102;2015;81
1158;2107;2015;20
1158;2112;2015;1
1158;2127;2015;164
1158;2142;2015;3
1158;2153;2015;1
1158;2159;2015;2
1158;2176;2015;1
1158;2178;2015;2
1158;2181;2015;2
1158;2182;2015;10
1158;2189;2015;147
1158;2190;2015;5
1158;2199;2015;34
1158;2200;2015;3
1158;2202;2015;430
1158;2203;2015;428
1158;2209;2015;2
1158;2211;2015;4
1158;2221;2015;1
1158;2222;2015;3
1158;2223;2015;1
1158;2225;2015;1
1158;2230;2015;126
1158;2233;2015;4
1158;2250;2015;327
1160;2001;2015;50
1160;2002;2015;2
1160;2003;2015;4
1160;2004;2015;174
1160;2005;2015;1
1160;2006;2015;2
1160;2007;2015;1
1160;2008;2015;2
1160;2009;2015;6
1160;2013;2015;1
1160;2014;2015;722
1160;2016;2015;35
1160;2021;2015;59
1160;2023;2015;2
1160;2026;2015;1
1160;2027;2015;1
1160;2040;2015;8
1160;2041;2015;9
1160;2049;2015;1
1160;2050;2015;1
1160;2051;2015;93
1160;2058;2015;6
1160;2059;2015;91
1160;2061;2015;1
1160;2065;2015;1
1160;2066;2015;1
1160;2069;2015;25
1160;2070;2015;5
1160;2072;2015;2
1160;2073;2015;3
1160;2077;2015;10
